reviewerID,itemID,overall,fine_feature,coarse_feature
A1D3RMFWUWRASV,B0012Y0ZG2,5.0,[-0.375  1.     1.     0.     0.625  0.     1.625  1.625 -0.375  0.   ],0.4906256111720381
A193RG4GIJ5OLM,B0012Y0ZG2,5.0,[3.625 3.625 2.875 1.875 3.625 2.875 2.875 2.875 1.875 0.   ],0.4875061945557813
A1TWEWYOCWT9T,B0012Y0ZG2,5.0,[0.75  0.625 0.5   0.375 1.    0.375 2.5   2.125 0.5   0.   ],0.515614358726442
A19Q4TR24DNXB5,B0012Y0ZG2,5.0,[0.375 1.    0.375 0.25  2.875 1.25  1.875 1.    0.    0.   ],0.5249784796721726
A2SEHJL7RHNW0Q,B0012Y0ZG2,5.0,[2.75  4.125 2.75  4.125 4.125 2.75  4.125 2.75  1.375 0.   ],0.5156221749984055
A29PKN4LL05QGF,B0012Y0ZG2,5.0,[-1.25  -1.25  -0.875 -0.375 -0.875 -1.25  -0.875 -0.875 -0.5    0.   ],0.5775049047637308
AFRPK7R9KRVUC,B0012Y0ZG2,5.0,[4.125 4.375 3.25  2.75  4.25  4.375 4.125 4.375 3.25  0.   ],0.496873170740756
A35TPYOPNIDM7,B0012Y0ZG2,5.0,[5. 5. 5. 5. 5. 5. 5. 5. 5. 0.],0.5560044853151913
AZFYUPGEE6KLW,B0012Y0ZG2,5.0,[5. 5. 5. 5. 5. 5. 5. 5. 5. 0.],0.559087756014298
A89GFB5RTGC8Z,B0012Y0ZG2,5.0,[ 1.     1.125  1.125  0.375  0.625  1.125  1.     1.5   -0.125  0.   ],0.5124958909276828
A1WGVH160JCIC,B0012Y0ZG2,5.0,[ 3.75   1.75   2.5   -0.125  1.125  2.125  1.875  1.625  2.25   0.   ],0.5374221041075955
A3JDSBP01M7R2R,B0012Y0ZG2,5.0,[0.375 0.375 1.125 0.    1.125 0.375 1.125 0.375 0.    0.   ],0.506255070331745
A392UWXM2CDJ6V,B0012Y0ZG2,5.0,[1.75  3.125 0.25  1.125 3.75  3.75  3.75  3.75  0.25  0.   ],0.5
AMKL90GGNP276,B0012Y0ZG2,5.0,[2.75 3.75 0.75 1.5  1.75 3.5  4.5  3.5  0.5  0.  ],0.4968781857722872
A28RTSY1TRCXLK,B0012Y0ZG2,1.0,[ 3.75   4.75   3.    -0.125  3.375  3.     4.75   5.     2.125  0.   ],0.5124963087080096
A2LY3LPGRERLPW,B0012Y0ZG2,5.0,[5. 5. 5. 5. 5. 5. 5. 5. 5. 0.],0.5093709182275543
AMPSYLH47ZFU6,B0012Y0ZG2,5.0,[1.75 1.   0.75 0.75 1.   1.75 1.   1.5  0.   0.  ],0.4968733242847293
A39W5XTO1GA6G1,B0012Y0ZG2,5.0,[0.375 0.375 0.125 0.25  0.25  0.375 0.375 0.375 0.25  0.   ],0.5031234144357981
A1IYXUF0KPKOS1,B0012Y0ZG2,5.0,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],0.5155588125492356
A3T94O0KWMLTNG,B0012Y0ZG2,5.0,[3.5   4.875 3.5   3.5   4.875 4.875 4.875 4.875 1.875 0.   ],0.5311835974322469
A1FFGS17PQWUI8,B0012Y0ZG2,5.0,[5.  5.  3.5 5.  5.  5.  5.  5.  3.5 0. ],0.5
AH89QE41D1PRP,B0012Y0ZG2,5.0,[3.5  3.5  2.75 3.5  3.5  3.5  4.25 3.5  2.75 0.  ],0.5093706315670687
A2H99IQJ0JT4MU,B0012Y0ZG2,5.0,[2.75 2.75 2.75 2.75 2.75 2.75 2.75 2.75 2.75 0.  ],0.4905775789524727
A3OPJT8CDLLZON,B0012Y0ZG2,5.0,[0.875 1.75  1.75  0.875 1.75  0.875 1.75  1.75  0.    0.   ],0.4968763705942782
A1CF9LS3PV9ZOR,B0012Y0ZG2,5.0,[5. 5. 5. 5. 5. 5. 5. 5. 5. 0.],0.5436331097604975
A12HWYJ6G58FGV,B0012Y0ZG2,5.0,[4.25  4.25  4.125 0.    4.25  4.125 4.25  4.25  2.    0.   ],0.5
A3GM8H7MO9I4H7,B0012Y0ZG2,5.0,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],0.5030825006593093
A2DFFI0IG23LFK,B0012Y0ZG2,5.0,[1.75 1.75 1.75 1.75 1.75 1.75 1.75 1.75 2.25 0.  ],0.531156433731618
A3LM35KSFBVPOS,B0012Y0ZG2,5.0,[5. 5. 5. 5. 5. 5. 5. 5. 5. 0.],0.5218620035623316
A1AWB5QE4T9LPM,B0012Y0ZG2,5.0,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],0.4781403946762784
A3KL6I6EWV0MF6,B0012Y0ZG2,5.0,[4.25  4.25  2.875 2.75  4.25  5.    4.25  4.25  1.375 0.   ],0.5031259950811084
A39VQK6I0V3AFV,B0012Y0ZG2,5.0,[2.    0.5   2.25  2.    3.875 2.    2.    3.75  0.25  0.   ],0.5124975362223566
ATCQ2K4QG03T4,B0012Y0ZG2,5.0,[3.75  3.75  1.    1.125 2.75  3.75  3.75  3.75  0.625 0.   ],0.49687582303283706
AMKW6DTGH7DHY,B0012Y0ZG2,5.0,[2. 2. 2. 0. 2. 2. 2. 2. 2. 0.],0.5000006296167724
A1MZIY3MPR5LRS,B0012Y0ZG2,5.0,[2.75 2.75 2.75 2.75 2.75 2.75 2.75 2.75 2.75 0.  ],0.4905775789524727
A3JOF3FISSE7E0,B0012Y0ZG2,5.0,[2.  2.  0.5 1.  1.5 1.5 1.  2.  0.5 0. ],0.5031118211749149
A34KXLHGO3SWB7,B0012Y0ZG2,5.0,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],0.5621691311425141
AHQFK3PX6EKQH,B0012Y0ZG2,5.0,[0.75 0.75 0.   0.75 1.5  0.75 1.5  1.5  0.   0.  ],0.5
A89GFB5RTGC8Z,B0012Y0ZG2,5.0,[ 1.     1.125  1.125  0.375  0.625  1.125  1.     1.5   -0.125  0.   ],0.5124958909276828
A3CFINYERTHF9Q,B0012Y0ZG2,5.0,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],0.5155967460354304
A27PPA3O7PX0OH,B0012Y0ZG2,1.0,[2.625 2.75  0.875 2.125 3.625 2.75  3.125 3.    1.875 0.   ],0.49062534402112284
ACAA46YVXMZTJ,B0012Y0ZG2,5.0,[5.  5.  5.  3.5 5.  5.  5.  5.  5.  0. ],0.5031253199087894
A35TPYOPNIDM7,B0012Y0ZG2,5.0,[5. 5. 5. 5. 5. 5. 5. 5. 5. 0.],0.5560044853151913
ADPN1Z23QGFQ5,B0012Y0ZG2,5.0,[2. 2. 2. 0. 2. 2. 2. 2. 2. 0.],0.4906096130918929
A3NXD25N4CDKXF,B0012Y0ZG2,5.0,[4.125 4.125 5.    5.    5.    4.125 4.125 5.    4.125 0.   ],0.49372961431049045
A1NP222Y17P9N3,B0012Y0ZG2,5.0,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],0.531251020303451
A2TEMMADR9GNRO,B0012Y0ZG2,5.0,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],0.5
A1M54T56FE4B86,B0012Y0ZG2,4.0,[-0.25  -0.125  0.25   0.125 -1.25  -0.125 -0.125 -0.125  0.25   0.   ],0.48750388373815534
A1QZ7QH2NEMECC,B0012Y0ZG2,5.0,[2. 5. 5. 0. 2. 2. 5. 2. 2. 0.],0.5
A35GLRQ89X0WRD,B0012Y0ZG2,5.0,[5.  5.  5.  3.5 5.  5.  5.  5.  5.  0. ],0.4999987290043424
AJILF715MP2SE,B0012Y0ZG2,5.0,[5.    5.    5.    0.875 5.    5.    5.    5.    5.    0.   ],0.5031250479608547
A2BFYX5LXWT7J,B0012Y0ZG2,5.0,[5.    5.    2.625 2.25  5.    5.    5.    5.    2.5   0.   ],0.5031244046130419
A39AEA8OFO8JT,B0012Y0ZG2,1.0,[-1.125 -0.625 -1.    -1.    -0.25  -0.75  -0.875 -0.5   -0.875  0.   ],0.5031252081106884
A2ABCUIYJETG6Q,B0012Y0ZG2,5.0,[5. 5. 5. 5. 5. 5. 5. 5. 5. 0.],0.4875044424124203
A324WQKVD3TLLQ,B0012Y0ZG2,5.0,[5. 5. 5. 5. 5. 5. 5. 5. 5. 0.],0.5125014793114918
A19BNMVUQDMFGK,B0012Y0ZG2,5.0,[5.   5.   5.   2.5  5.   5.   5.   5.   4.75 0.  ],0.5405310544429118
A1SC0VA3U18WUP,B0012Y0ZG2,5.0,[5.   5.   5.   5.   5.   5.   5.   5.   4.25 0.  ],0.4781384054792761
A2IGYO5UYS44RW,B0012Y0ZG2,5.0,[5.    5.    5.    3.625 5.    5.    5.    5.    2.125 0.   ],0.528092528492807
A1IT5WIUU0FKAV,B0012Y0ZG2,5.0,[4.25  4.25  2.875 1.25  4.125 2.75  4.25  4.25  1.25  0.   ],0.496876240734446
A1BRNOD64VZ1GP,B0012Y0ZG2,5.0,[5.    5.    5.    3.875 5.    5.    5.    5.    3.    0.   ],0.4906252150856331
A2SUH2N8051BES,B0012Y0ZG2,5.0,[3.125 3.125 3.125 1.375 3.125 3.125 3.125 3.125 3.125 0.   ],0.5156117575048942
A1VRZOJ7MNAJME,B0012Y0ZG2,1.0,[5.   5.   4.25 5.   5.   5.   5.   5.   3.5  0.  ],0.5
AQN8A38PJ8V41,B0012Y0ZG2,5.0,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],0.5342868747952182
A29F4PQDQ8MU0M,B0012Y0ZG2,5.0,[1.875 3.5   3.5   3.5   3.5   3.5   3.5   1.875 0.25  0.   ],0.5124947658765737
A1ANGX1BIKKJL1,B0012Y0ZG2,5.0,[5.    5.    3.    4.    5.    5.    5.    5.    1.875 0.   ],0.5312281744965369
A3T1HGP5MN7OB6,B0012Y0ZG2,5.0,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],0.5249939427692001
ARPSCXPD7FYZ4,B0012Y0ZG2,3.0,[1.75  3.25  1.75  2.    1.875 2.5   1.5   3.75  1.25  0.   ],0.5187388170826831
AJZGMDK1NA990,B0012Y0ZG2,4.0,[4.75  5.    1.375 2.    3.5   2.75  4.625 4.875 1.25  0.   ],0.49375068409543416
A2KJR83EUJJNAX,B0012Y0ZG2,5.0,[5.   4.   2.   2.25 3.75 5.   4.   5.   2.   0.  ],0.5031250187517783
A1TB2OE42GDXLB,B0012Y0ZG2,5.0,[1.25  1.75  0.625 0.125 2.375 1.875 2.375 1.875 0.    0.   ],0.5
A1HK1OQ6LRT0AX,B0012Y0ZG2,5.0,[2.125 2.125 2.375 1.    2.125 2.125 2.125 2.125 1.    0.   ],0.49062403610680844
A14YENXHLKG9WL,B0012Y0ZG2,5.0,[3.    5.    2.25  1.375 5.    4.375 5.    5.    0.25  0.   ],0.4968753513265888
AYY463Q7V3LTU,B0012Y0ZG2,5.0,[3.5  3.5  3.75 1.5  3.5  3.25 3.75 3.25 1.25 0.  ],0.5093738529989814
A2ANZE8NVU7BCO,B0012Y0ZG2,5.0,[3.5   5.    1.875 1.875 5.    5.    5.    5.    1.875 0.   ],0.506249329943874
A3NY63XTSMNUVZ,B0012Y0ZG2,5.0,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],0.5159826506598115
AM8B1RWTFOE38,B0012Y0ZG2,4.0,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],0.5062500218884849
A8KB4X4BRD00L,B0012Y0ZG2,5.0,[-1.125  0.     0.     0.    -0.875 -0.25   0.    -0.25   0.     0.   ],0.4781425968963885
A313XPHJ3L9OPW,B0012Y0ZG2,5.0,[-0.125 -0.125  0.25   0.    -0.125 -0.125  0.125 -0.125  0.     0.   ],0.4968754946387026
A1X60YTH1F0Y9A,B0012Y0ZG2,5.0,[-4.25  -4.    -1.    -1.25  -2.5   -3.375 -2.75  -4.     0.     0.   ],0.4999997997636208
A190ENIBZ72LMF,B0012Y0ZG2,5.0,[5. 5. 4. 2. 5. 5. 5. 5. 4. 0.],0.5156140530937428
A2TU781PWGS09X,B0012Y0ZG2,2.0,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],0.5218720172411476
A1I03N0S6W4AVL,B0012Y0ZG2,5.0,[5.    5.    3.875 3.125 4.875 5.    5.    5.    2.375 0.   ],0.4968767706702412
AXRLM8I2VTIMV,B0012Y0ZG2,5.0,[1.875 2.25  1.5   1.    1.875 2.125 2.25  1.875 1.75  0.   ],0.5467316847335277
A3IRJA2MBOJ411,B0012Y0ZG2,5.0,[5.  5.  5.  4.5 5.  5.  5.  5.  5.  0. ],0.5374366115255972
A3980XKDL0SZEX,B0012Y0ZG2,5.0,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],0.5436428808858512
A22WRCL3T66COU,B0012Y0ZG2,5.0,[1.875 2.25  1.875 0.25  2.125 1.5   1.625 1.625 0.25  0.   ],0.521857624974786
A3E1JS2EB8ZH94,B0012Y0ZG2,5.0,[5.    5.    3.125 0.875 5.    4.625 5.    5.    0.875 0.   ],0.5031253367809115
AX0ZEGHH0H525,B0012Y0ZG2,1.0,[-3.875 -1.875 -1.5   -1.25  -1.875 -1.625 -2.25  -3.5   -1.625  0.   ],0.5249772663357669
A1MCIV8P5COBQZ,B0012Y0ZG2,5.0,[0.   0.75 1.5  0.   0.75 1.5  1.5  0.75 0.   0.  ],0.5031239729345841
AV19Z8ZCIQM4G,B0012Y0ZG2,1.0,[2. 2. 2. 0. 4. 2. 2. 4. 2. 0.],0.5156188691073096
A3CFINYERTHF9Q,B0012Y0ZG2,5.0,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],0.5155967460354304
A2V608ILSK1M5R,B0012Y0ZG2,1.0,[0.125 0.125 0.    0.    0.25  0.125 0.25  0.125 0.125 0.   ],0.4968749791768202
A30C827CX52Y3U,B0012Y0ZG2,5.0,[0.75 1.5  0.   0.75 0.75 1.5  2.25 1.5  0.   0.  ],0.5
A3QDLODOQKUXGN,B0012Y0ZG2,5.0,[0.375 0.375 0.375 0.    0.375 0.375 0.375 0.375 0.375 0.   ],0.5311966812977283
A3N81O636W6H9A,B0012Y0ZG2,5.0,[5.   5.   4.25 4.   5.   5.   5.   5.   4.   0.  ],0.4879502514327272
A3H4ZZ6X3GROKJ,B0012Y0ZG2,5.0,[5. 5. 5. 5. 5. 5. 5. 5. 5. 0.],0.5186371827331715
A1ZIN388IVCX6Z,B0012Y0ZG2,5.0,[2. 2. 2. 0. 2. 2. 2. 2. 2. 0.],0.5000006296167724
A13B2J5IBGS8Y2,B0012Y0ZG2,5.0,[2.5   2.25  2.5   2.75  2.25  2.25  2.25  2.25  1.375 0.   ],0.5156095127574079
A289XUH39KKR89,B0012Y0ZG2,5.0,[1.75  3.    2.25  0.625 3.    1.125 3.625 1.75  1.25  0.   ],0.49999670642549876
ADNBIWDCIZJ0S,B0012Y0ZG2,5.0,[1.125 4.125 3.5   1.125 3.625 3.625 1.375 2.25  3.75  0.   ],0.5280897691051164
A30VYJQW4XWDQ6,B0012Y0ZG2,5.0,[3.75  4.25  4.125 2.125 4.25  4.125 4.125 4.125 4.25  0.   ],0.5436362276294144
A3E9APU6SYF2SD,B0012Y0ZG2,5.0,[-0.25 -0.25 -0.25 -0.25 -0.25 -0.25 -0.25 -0.25  0.    0.  ],0.5835849740413573
A21C5SBM0KCCH9,B0012Y0ZG2,5.0,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],0.48750748088642426
A1WIWSI84T3543,B0012Y0ZG2,5.0,[5.   5.   5.   2.75 5.   5.   5.   5.   5.   0.  ],0.5156074405893155
A1CJRTU646COUL,B0012Y0ZG2,5.0,[5.    5.    4.375 2.375 5.    5.    5.    5.    2.375 0.   ],0.5218614674660366
ASJX5CT07ZCE3,B0012Y0ZG2,5.0,[ 1.     0.75  -0.375  0.125  1.625  0.625  0.125  0.25  -0.125  0.   ],0.5078107991852993
APTBOPU0IZZ0Y,B0012Y0ZG2,5.0,[ 0.625  0.125  1.     1.125  0.5    1.    -0.625  0.625  1.5    0.   ],0.518740846571708
A1LV8TM9ICX1IX,B0012Y0ZG2,5.0,[5. 5. 5. 5. 5. 5. 5. 5. 5. 0.],0.5312118578805016
A2JAEYUNQB6BIF,B0012Y0ZG2,5.0,[1.375 3.5   3.5   3.125 3.875 3.125 3.5   1.375 1.75  0.   ],0.5374329807706841
ADYZN70LHMS7S,B0012Y0ZG2,5.0,[1.  1.  0.5 0.5 1.  1.  1.  1.  1.  0. ],0.49374639392924324
A2DFFI0IG23LFK,B0012Y0ZG2,5.0,[1.75 1.75 1.75 1.75 1.75 1.75 1.75 1.75 2.25 0.  ],0.531156433731618
A1JDG0KTCUW9BT,B0012Y0ZG2,5.0,[-0.375  0.875 -0.5    0.75  -0.625  2.25   3.5    1.    -0.75   0.   ],0.5405354145119368
A1118RD3AJD5KH,B0012Y0ZG2,5.0,[0.75  0.75  0.75  0.375 0.75  0.375 0.75  0.75  0.75  0.   ],0.5062480204261206
A3IOV1NJ4IM2HC,B0012Y0ZG2,1.0,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],0.468795600629362
A3IJDWW3VVLF3G,B0012Y0ZG2,1.0,[-5.    -5.    -4.625 -2.125 -5.    -5.    -4.875 -4.875 -0.25   0.   ],0.5093730463642062
AXQAIG2XT292S,B0012Y0ZG2,5.0,[1.25  1.25  1.875 1.25  1.875 1.25  1.875 1.25  1.875 0.   ],0.48749862047024095
A3HHQ7UIJJAOAV,B0012Y0ZG2,5.0,[2.75  2.625 2.75  2.75  2.625 2.625 2.625 2.625 1.375 0.   ],0.5031240858706315
A3HSZWSBQVFNEV,B0012Y0ZG2,5.0,[5.    4.625 0.5   2.    5.    5.    5.    5.    2.125 0.   ],0.5062501205317342
A3GAQQZKTZIGEX,B0012Y0ZG2,5.0,[5.   4.75 5.   5.   5.   5.   4.75 4.75 5.   0.  ],0.5218529250894025
A2KA5PR2AKM7ZU,B0012Y0ZG2,5.0,[3.625 4.75  4.875 4.25  4.75  4.75  4.75  4.75  3.    0.   ],0.5218860529867073
A1D3RMFWUWRASV,B0012Y0ZG2,5.0,[-0.375  1.     1.     0.     0.625  0.     1.625  1.625 -0.375  0.   ],0.4906256111720381
A10P0NAKKRYKTZ,B0012Y0ZG2,5.0,[1.625 0.875 1.5   1.5   1.25  0.875 0.875 0.875 0.5   0.   ],0.5436493831625239
A2CPG6CY3NAYMU,B0012Y0ZG2,5.0,[3.5   5.    4.    3.375 5.    5.    5.    5.    3.375 0.   ],0.5218620477521465
A2IXGQP8IXSJXW,B0012Y0ZG2,5.0,[2.5   1.625 0.875 0.    2.125 1.375 2.5   2.    0.    0.   ],0.5436429679647778
AZJMUP77WBQZQ,B0012Y0ZG2,5.0,[0.    1.875 1.375 1.375 1.75  1.5   1.875 0.125 0.375 0.   ],0.5405356106630216
A320TM0B7A5Q1C,B0012Y0ZG2,5.0,[0.75  1.125 0.75  0.    0.75  0.    0.75  0.75  0.75  0.   ],0.5467278942513029
A3SR36PIOEYYO1,B0012Y0ZG2,5.0,[1.375 1.375 2.75  1.375 1.375 1.375 1.375 1.375 1.375 0.   ],0.5061439681149174
A1O7LQP26XE36M,B0012Y0ZG2,5.0,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],0.531104202053033
A2TRMX7KR6IIVA,B0012Y0ZG2,5.0,[4.375 4.375 2.875 4.375 4.375 4.375 4.375 4.375 2.875 0.   ],0.49375877526061196
A2B33XXX3MZC6R,B0012Y0ZG2,5.0,[-0.125 -0.375  0.     0.5   -0.125 -0.25  -0.125 -0.125 -0.375  0.   ],0.4906260226002163
AZCOSCQG73JZ1,B0012Y0ZG2,5.0,[0.5  0.25 0.5  0.25 0.75 0.25 0.5  0.25 0.25 0.  ],0.5775045490946396
A1THB1R8LWTMPV,B0012Y0ZG2,5.0,[5. 5. 5. 5. 5. 5. 5. 5. 5. 0.],0.5156149918081389
A316WN9Q8LGXT,B0012Y0ZG2,5.0,[ 0.375  0.375  0.5    0.5    0.875  0.375  0.375  0.375 -0.125  0.   ],0.503128411103793
A32BY7UM2ZCWHM,B0012Y0ZG2,5.0,[5. 5. 5. 5. 5. 5. 5. 5. 5. 0.],0.4968751379937947
A7GC7S8AXFAU8,B0012Y0ZG2,5.0,[4.5   4.75  4.75  4.125 5.    4.75  5.    5.    3.5   0.   ],0.5202660580454787
A36LNAKD2FOHVX,B0012Y0ZG2,5.0,[-0.625 -1.125 -0.25   0.    -1.125 -0.875 -1.125 -1.125 -0.5    0.   ],0.5218547381110202
A1E9D6RGEDFT2O,B0012Y0ZG2,1.0,[1.125 3.625 0.5   0.625 1.75  1.375 1.75  4.375 0.    0.   ],0.5093735327893368
A1AWB5QE4T9LPM,B0012Y0ZG2,5.0,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],0.4781403946762784
A1V4LZJKGV2YSU,B0012Y0ZG2,5.0,[5.    5.    5.    5.    5.    5.    5.    5.    3.375 0.   ],0.515589721428734
A3DA04UMF6N2F9,B0012Y0ZG2,5.0,[2.75 2.75 2.75 2.75 2.75 2.75 2.75 2.75 2.75 0.  ],0.48133529536092473
A34OON6ZYATX36,B0012Y0ZG2,5.0,[1.125 1.5   1.125 0.    1.5   1.25  1.5   1.5   0.5   0.   ],0.5031238272755495
AZJMUP77WBQZQ,B0012Y0ZG2,5.0,[0.    1.875 1.375 1.375 1.75  1.5   1.875 0.125 0.375 0.   ],0.5405356106630216
A3IJDWW3VVLF3G,B0012Y0ZG2,1.0,[-5.    -5.    -4.625 -2.125 -5.    -5.    -4.875 -4.875 -0.25   0.   ],0.5093730463642062
A2SU85PYAB6M67,B0012Y0ZG2,5.0,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],0.50312452492427
A1UARSQWRRYEB7,B0012Y0ZG2,5.0,[3.375 3.125 1.75  2.75  3.125 3.375 3.375 3.125 1.375 0.   ],0.5093222591100844
A14Y0FPHPBKBAF,B0012Y0ZG2,5.0,[5.    5.    2.75  2.75  1.875 5.    5.    4.375 1.125 0.   ],0.4906328679298819
AUQ0Y1LUWQAN2,B0012Y0ZG2,5.0,[5.    5.    5.    4.125 5.    5.    5.    5.    5.    0.   ],0.5405318112556322
A149WHPACMTSLO,B0012Y0ZG2,1.0,[-0.875 -0.75  -0.5   -0.375 -1.25  -0.625 -1.125 -0.875 -0.375  0.   ],0.5031256918046191
ADUKTDKBY4CNP,B0012Y0ZG2,1.0,[-3.5   -2.25  -0.625 -0.875 -2.    -1.375 -2.125 -2.875 -1.75   0.   ],0.5187504645185294
A59KNJGQD1ZJL,B0012Y0ZG2,5.0,[5.    5.    4.625 5.    5.    5.    5.    5.    5.    0.   ],0.49375089497825914
A2HMKJTX67U6SO,B0012Y0ZG2,5.0,[5.    5.    3.    2.75  5.    4.875 5.    5.    3.125 0.   ],0.5249747023721602
A3HIEBXDI9EQA6,B0012Y0ZG2,5.0,[-0.25 -0.25  0.   -0.25 -0.5  -0.25 -0.25 -0.5   0.    0.  ],0.5093202738869097
A18HENNBJ25817,B0012Y0ZG2,1.0,[-4.375 -3.5   -1.75  -0.875 -2.625 -4.375 -3.5   -3.5   -0.875  0.   ],0.5805486322794182
A30EPPTPW7M9D0,B0012Y0ZG2,5.0,[5.   5.   4.5  3.25 5.   5.   5.   5.   3.25 0.  ],0.5156174524284867
A27IT9W7WU080F,B0012Y0ZG2,5.0,[-0.625 -0.625 -0.5    0.    -0.375 -0.75   0.125 -0.625  0.     0.   ],0.5529219973860091
AF61N91A61THX,B0012Y0ZG2,5.0,[1.375 2.75  1.375 1.375 2.75  2.75  2.75  2.75  1.375 0.   ],0.4906246555690051
A205Q5S9B99B0L,B0012Y0ZG2,5.0,[1.375 1.375 1.375 1.375 1.375 1.375 1.375 1.375 1.375 0.   ],0.5029956307245743
A41D5III07SB6,B0012Y0ZG2,5.0,[2.75  2.75  2.75  2.75  2.75  2.75  2.75  2.75  1.375 0.   ],0.49669473183684903
A1Z14Z7HOM429U,B0012Y0ZG2,5.0,[-0.5  -0.5  -0.5  -0.75 -0.5  -0.5  -0.5  -0.5  -0.25  0.  ],0.4937798361735481
A4DEEDXZK8L78,B0012Y0ZG2,5.0,[1.    1.125 1.25  0.5   0.875 0.875 1.125 0.875 0.5   0.   ],0.5124950652449352
A1OMMCNMFY7TYH,B0012Y0ZG2,5.0,[1.25  1.875 1.875 1.875 1.875 1.25  1.875 1.25  1.875 0.   ],0.518572304875255
A3SFRT223XXWF7,B0012Y0ZG2,5.0,[4.875 5.    5.    3.    5.    5.    5.    5.    0.375 0.   ],0.5124970738105931
A9SA7CY8HA291,B0012Y0ZG2,5.0,[0.125 0.    0.    0.25  0.    0.    0.125 0.125 0.25  0.   ],0.5343198357127327
A3FZSM6JYA65PR,B0012Y0ZG2,5.0,[5.    5.    5.    4.875 5.    5.    5.    5.    5.    0.   ],0.5405466318285965
A2HYL1CITWDZJK,B0012Y0ZG2,5.0,[5.    5.    2.875 2.875 5.    5.    5.    5.    2.875 0.   ],0.49062192481325995
A2RWJPXMBFGCF0,B0012Y0ZG2,5.0,[5.    4.875 2.125 3.125 4.375 4.875 3.25  4.875 0.125 0.   ],0.5436425671924103
A38EDCGATXMRI3,B0012Y0ZG2,5.0,[ 1.5  1.5  1.5 -0.5  1.5  1.5  1.5  1.5  1.5  0. ],0.5156559066291815
A3UHBFT2EGPDG5,B0012Y0ZG2,5.0,[5.    5.    1.75  0.875 4.125 4.625 5.    5.    1.375 0.   ],0.5312074204052196
A19AWUK1MWTJEN,B0012Y0ZG2,5.0,[-0.75  -0.75  -0.75  -0.375 -0.375 -0.75  -0.375 -0.75  -0.375  0.   ],0.490621831911917
AH95EJ2HK06Q2,B0012Y0ZG2,1.0,[5. 5. 5. 5. 5. 5. 5. 5. 5. 0.],0.494794648522262
A1R1RN9N2EUPRZ,B0012Y0ZG2,5.0,[1.375 2.75  2.75  2.75  2.75  2.75  2.75  1.375 1.375 0.   ],0.5405293306958049
A2M1OW141Y5WSN,B0012Y0ZG2,1.0,[4.375 2.875 0.875 0.875 2.25  2.625 3.125 3.75  0.875 0.   ],0.5015616361815011
A3T466V6635L3Z,B0012Y0ZG2,5.0,[5.   5.   4.   2.   5.   5.   5.   5.   2.25 0.  ],0.5498477273567237
A3C5QWL1FYGL8L,B0012Y0ZG2,5.0,[5.   5.   5.   5.   5.   5.   5.   5.   4.25 0.  ],0.5218604535752336
A3DHNBADVA7S4D,B0012Y0ZG2,5.0,[5.    5.    2.375 1.875 4.75  5.    5.    5.    1.875 0.   ],0.4906238766612569
A29C6ZBT7HP13Q,B0012Y0ZG2,5.0,[2.75  3.625 2.5   2.75  2.5   2.5   2.5   3.375 3.375 0.   ],0.5093744022616605
AE051QZ4E3BPX,B0012Y0ZG2,5.0,[ 0.375  0.5    0.375  0.     0.25   0.375  1.125  0.375 -0.125  0.   ],0.5835770545790809
AX5SY5C2R0LRV,B0012Y0ZG2,5.0,[5. 5. 5. 5. 5. 5. 5. 5. 5. 0.],0.5140619255419436
AE7U89M0RXP0W,B0012Y0ZG2,5.0,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],0.5280982154452007
A2WEFN5GAH3CUE,B0012Y0ZG2,5.0,[5.    5.    4.    2.625 5.    5.    5.    5.    1.75  0.   ],0.46568687907736195
A39W5XTO1GA6G1,B0012Y0ZG2,5.0,[0.375 0.375 0.125 0.25  0.25  0.375 0.375 0.375 0.25  0.   ],0.5031234144357981
A10P0NAKKRYKTZ,B0012Y0ZG2,5.0,[1.625 0.875 1.5   1.5   1.25  0.875 0.875 0.875 0.5   0.   ],0.5436493831625239
AKZJ49U7BQU4U,B0012Y0ZG2,5.0,[4.125 3.25  3.125 2.25  3.25  3.75  3.875 4.125 1.875 0.   ],0.5124989551760367
